zip5,total,filled,unfilled,cancelled,unmet,city,state,lat,lng,unmet_rate,fill_rate
17067,79,62,0,17,17,MYERSTOWN,PA,40.38848,-76.31583,0.21518987341772153,0.7848101265822784
17075,5,5,0,0,0,Newton Hamilton,PA,40.39372,-77.83429,0.0,1.0
17082,29,28,0,1,1,PORT ROYAL,PA,40.49762,-77.42579,0.034482758620689655,0.9655172413793104
17084,295,288,0,7,7,REEDSVILLE,PA,40.68705,-77.62692,0.023728813559322035,0.976271186440678
17094,1,1,0,0,0,Thompsontown,PA,40.58414,-77.2168,0.0,1.0
17099,127,127,0,0,0,Yeagertown,PA,40.64535,-77.57639,0.0,1.0
17201,20,14,0,6,6,Chambersburg,PA,39.96229,-77.65677,0.3,0.7
17222,5,3,0,2,2,Fayetteville,PA,39.89983,-77.49242,0.4,0.6
17224,1,0,0,1,1,Fort Loudon,PA,39.9723,-77.89195,1.0,0.0
17228,3,0,0,3,3,Harrisonville,PA,39.99512,-78.09831,1.0,0.0
17229,4,0,0,4,4,Hustontown,PA,40.07853,-78.01144,1.0,0.0
17233,113,63,0,50,50,Mc Connellsburg,PA,39.95118,-78.00406,0.4424778761061947,0.5575221238938053
17236,20,8,0,12,12,Mercersburg,PA,39.79997,-77.94305,0.6,0.4
17238,12,7,0,5,5,Needmore,PA,39.8612,-78.13003,0.4166666666666667,0.5833333333333334
17253,7,4,0,3,3,Saltillo,PA,40.21241,-78.00628,0.42857142857142855,0.5714285714285714
17255,8,1,0,7,7,Shade Gap,PA,40.15426,-77.86756,0.875,0.125
17260,6,5,0,1,1,Shirleysburg,PA,40.2977,-77.89489,0.16666666666666666,0.8333333333333334
17264,7,2,0,5,5,Three Springs,PA,40.17993,-77.99331,0.7142857142857143,0.2857142857142857
17267,33,19,0,14,14,Warfordsburg,PA,39.80389,-78.23958,0.42424242424242425,0.5757575757575758
17268,3,0,0,3,3,Waynesboro,PA,39.77421,-77.57354,1.0,0.0
17551,62,62,0,0,0,MILLERSVILLE,PA,39.97911,-76.37608,0.0,1.0
17570,78,78,0,0,0,Milford,MA,40.12574,-76.57035,0.0,1.0
17571,3,2,0,1,1,Milford,MA,,,0.3333333333333333,0.6666666666666666
17572,3,3,0,0,0,Milford,MA,40.00937,-76.15105,0.0,1.0
17574,5,5,0,0,0,Milford,MA,,,0.0,1.0
17701,5,0,0,5,5,Williamsport,PA,41.34206,-76.88821,1.0,0.0
17721,7,2,0,5,5,Avis,PA,41.18155,-77.31927,0.7142857142857143,0.2857142857142857
17724,3,0,0,3,3,Canton,PA,41.63827,-76.80034,1.0,0.0
17756,2,2,0,0,0,Muncy,PA,41.20841,-76.73325,0.0,1.0
17762,10,9,0,1,1,Picture Rocks,PA,41.28326,-76.70751,0.1,0.9
17801,4,3,0,1,1,Sunbury,PA,40.83669,-76.75762,0.25,0.75
17837,121,102,0,19,19,Lewisburg,PA,40.97485,-76.94247,0.15702479338842976,0.8429752066115702
17841,36,15,0,21,21,MC CLURE,PA,40.72455,-77.35888,0.5833333333333334,0.4166666666666667
17842,11,8,0,3,3,Middleburg,PA,40.80389,-77.04329,0.2727272727272727,0.7272727272727273
17847,2,2,0,0,0,Milton,PA,41.00609,-76.80612,0.0,1.0
18032,62,62,0,0,0,Catasauqua,PA,40.65694,-75.46776,0.0,1.0
18037,124,124,0,0,0,Coplay,PA,40.68203,-75.54638,0.0,1.0
18603,2,0,0,2,2,Berwick,PA,41.08506,-76.24591,1.0,0.0
18674,7,7,0,0,0,Reading,MA,,,0.0,1.0
18840,13,11,0,2,2,Sayre,PA,41.97433,-76.52968,0.15384615384615385,0.8461538461538461
18848,11,10,0,1,1,Towanda,PA,41.75358,-76.45615,0.09090909090909091,0.9090909090909091
18914,469,453,0,16,16,CHALFONT,PA,40.28908,-75.21046,0.03411513859275053,0.9658848614072495
18964,606,456,0,150,150,SOUDERTON,PA,40.29759,-75.33327,0.24752475247524752,0.7524752475247525
18966,1117,1097,0,20,20,SOUTHAMPTON,PA,40.1879,-75.00557,0.017905102954341987,0.982094897045658
18969,222,222,0,0,0,TELFORD,PA,40.32644,-75.37239,0.0,1.0
18974,1008,940,0,68,68,WARMINSTER,PA,40.21675,-75.07321,0.06746031746031746,0.9325396825396826
